"from","to","id"
"node_id_803","node_id_3526","""1682933"""
"node_id_803","node_id_1683","""1682969"""
"node_id_3660","node_id_2271","""1686862"""
"node_id_3756","node_id_2003","""1705210"""
"node_id_2392","node_id_2337","""1709340"""
"node_id_1464","node_id_1430","""1709977"""
"node_id_1464","node_id_3600","""1710026"""
"node_id_1464","node_id_1297","""1710424"""
"node_id_1710","node_id_1226","""1711883"""
"node_id_3062","node_id_1068","""1715229"""
"node_id_3062","node_id_4241","""1715286"""
"node_id_3062","node_id_1556","""1715367"""
"node_id_3062","node_id_1681","""1715488"""
"node_id_3062","node_id_3931","""1715536"""
"node_id_601","node_id_1025","""1738584"""
"node_id_601","node_id_4078","""1738719"""
"node_id_601","node_id_545","""1739093"""
"node_id_838","node_id_3723","""1767916"""
"node_id_893","node_id_201","""1768399"""
"node_id_893","node_id_1476","""1768422"""
"node_id_893","node_id_1262","""1768610"""
"node_id_174","node_id_512","""1773392"""
"node_id_174","node_id_4075","""1773478"""
"node_id_174","node_id_3766","""1774039"""
"node_id_174","node_id_2990","""1774397"""
"node_id_174","node_id_2673","""1774683"""
"node_id_174","node_id_2659","""1775268"""
"node_id_267","node_id_3518","""1780550"""
"node_id_3742","node_id_3043","""1781241"""
"node_id_3742","node_id_2590","""1781575"""
"node_id_3742","node_id_4291","""1781618"""
"node_id_3742","node_id_1814","""1781836"""
"node_id_3742","node_id_3429","""1781869"""
"node_id_3742","node_id_1284","""1782010"""
"node_id_3742","node_id_1251","""1782061"""
"node_id_3742","node_id_4165","""1782367"""
"node_id_3742","node_id_2994","""1782425"""
"node_id_689","node_id_2038","""1804135"""
"node_id_2101","node_id_170","""1832870"""
"node_id_1729","node_id_2003","""1838825"""
"node_id_2879","node_id_2278","""1848886"""
"node_id_3073","node_id_763","""1878653"""
"node_id_3073","node_id_2593","""1878862"""
"node_id_3040","node_id_2320","""1894287"""
"node_id_3040","node_id_3506","""1894462"""
"node_id_2184","node_id_2489","""1896127"""
"node_id_2184","node_id_3398","""1896528"""
"node_id_1851","node_id_1311","""1914654"""
"node_id_1851","node_id_1227","""1915690"""
"node_id_324","node_id_3272","""1927131"""
"node_id_324","node_id_2890","""1927524"""
"node_id_324","node_id_309","""1927608"""
"node_id_324","node_id_1718","""1927611"""
"node_id_2396","node_id_1932","""1936298"""
"node_id_3704","node_id_1935","""1943031"""
"node_id_397","node_id_899","""1971017"""
"node_id_1717","node_id_916","""1984068"""
"node_id_2849","node_id_3110","""1994449"""
"node_id_1403","node_id_1876","""1998507"""
"node_id_3749","node_id_2811","""2004176"""
"node_id_3749","node_id_2138","""2004300"""
"node_id_3749","node_id_4450","""2004402"""
"node_id_3749","node_id_3835","""2004537"""
"node_id_3812","node_id_3459","""2020198"""
"node_id_3812","node_id_2556","""2020338"""
"node_id_1377","node_id_3110","""2034103"""
"node_id_1377","node_id_3459","""2034182"""
"node_id_3335","node_id_662","""2036099"""
"node_id_3335","node_id_2816","""2036338"""
"node_id_3335","node_id_2363","""2036755"""
"node_id_3335","node_id_3712","""2036859"""
"node_id_3335","node_id_3253","""2037185"""
"node_id_1068","node_id_4241","""2039610"""
"node_id_1068","node_id_1556","""2039653"""
"node_id_1068","node_id_1681","""2039744"""
"node_id_1068","node_id_3931","""2039771"""
"node_id_1068","node_id_3062","""2040277"""
"node_id_4209","node_id_1518","""2042265"""
"node_id_386","node_id_1014","""2043982"""
"node_id_386","node_id_1574","""2043997"""
"node_id_1708","node_id_822","""2056705"""
"node_id_1708","node_id_3609","""2056717"""
"node_id_1708","node_id_4249","""2056997"""
"node_id_1708","node_id_811","""2057055"""
"node_id_1708","node_id_3919","""2057110"""
"node_id_1708","node_id_4012","""2057148"""
"node_id_1708","node_id_3924","""2057248"""
"node_id_1708","node_id_168","""2057302"""
"node_id_1708","node_id_1709","""2057435"""
"node_id_1708","node_id_1906","""2057441"""
"node_id_1708","node_id_4423","""2057628"""
"node_id_1708","node_id_2012","""2057669"""
"node_id_1708","node_id_3897","""2057839"""
"node_id_1708","node_id_1573","""2057871"""
"node_id_1708","node_id_3878","""2057925"""
"node_id_1708","node_id_252","""2058037"""
"node_id_1708","node_id_4336","""2058069"""
"node_id_1708","node_id_3415","""2058158"""
"node_id_1708","node_id_1070","""2058263"""
"node_id_1683","node_id_803","""2068403"""
"node_id_1683","node_id_3526","""2068687"""
"node_id_2038","node_id_689","""2085693"""
"node_id_2844","node_id_1246","""2102230"""
"node_id_2844","node_id_218","""2102258"""
"node_id_2844","node_id_3004","""2102474"""
"node_id_2844","node_id_1637","""2102559"""
"node_id_2844","node_id_2623","""2102778"""
"node_id_2844","node_id_3051","""2102878"""
"node_id_1140","node_id_2593","""2104252"""
"node_id_3671","node_id_287","""2104479"""
"node_id_2439","node_id_2556","""2105753"""
"node_id_2439","node_id_3147","""2106530"""
"node_id_2439","node_id_551","""2108005"""
