"label","id","mRNA","methy"
"DLX5","node_id_391",3.976799964904785,-0.14190000295639038
"MST1R","node_id_395",4.301199913024902,-0.03460000082850456
"EPAS1","node_id_397",14.71150016784668,-0.32499998807907104
"IGF1R","node_id_399",11.524399757385254,0.03400000184774399
"MAP2K1","node_id_400",10.51200008392334,0.1868000030517578
"TAF4","node_id_401",8.119099617004395,-0.48190000653266907
"RRAGD","node_id_402",8.969200134277344,0.11559999734163284
"UNC45B","node_id_404",1.9394999742507935,0.2215999960899353
"HRG","node_id_405",0.3601999878883362,0.34220001101493835
"SARS","node_id_409",11.065999984741211,-0.4099000096321106
"COL18A1","node_id_410",12.344099998474121,0.2847999930381775
"KCNQ2","node_id_413",0.0,0.0017999999690800905
"SYNGAP1","node_id_415",7.737299919128418,0.44339999556541443
"NCL","node_id_416",13.662199974060059,0.4207000136375427
"ADAMTSL3","node_id_417",10.178400039672852,-0.42100000381469727
"DPYSL3","node_id_419",10.612099647521973,0.12370000034570694
"HAP1","node_id_420",0.3601999878883362,-0.44190001487731934
"EPHA2","node_id_421",12.527000427246094,0.22439999878406525
"PGM2","node_id_423",9.506799697875977,-0.45260000228881836
"LDB3","node_id_428",4.381899833679199,0.29910001158714294
"NFATC1","node_id_430",8.559499740600586,-0.08990000188350677
"MAGI2","node_id_434",6.820300102233887,-0.3808000087738037
"PLXNA1","node_id_437",10.307000160217285,0.3375000059604645
"COL25A1","node_id_442",6.344200134277344,-0.3977000117301941
"THRAP3","node_id_448",11.590499877929688,-0.45419999957084656
"AARS2","node_id_450",9.255499839782715,-0.3393000066280365
"ADAMTS13","node_id_451",5.13040018081665,-0.023399999365210533
"TOPORS","node_id_454",9.674799919128418,-0.44179999828338623
"ADAMTSL1","node_id_455",6.103700160980225,-0.05609999969601631
"MOV10","node_id_461",9.479499816894531,-0.451200008392334
"LPP","node_id_462",9.504500389099121,0.21449999511241913
"NFKB1","node_id_464",11.58549976348877,-0.15060000121593475
"CARD11","node_id_466",6.722899913787842,0.26420000195503235
"HRH1","node_id_467",8.42549991607666,-0.16580000519752502
"KIF23","node_id_477",5.792900085449219,0.45489999651908875
"EXT1","node_id_479",9.783699989318848,0.39010000228881836
"NOTCH1","node_id_480",10.760499954223633,0.18289999663829803
"SMAP1","node_id_486",9.300700187683105,0.39969998598098755
"ABLIM2","node_id_489",4.804200172424316,0.26339998841285706
"MITF","node_id_491",10.044599533081055,0.16220000386238098
"CAMK2D","node_id_496",10.071399688720703,0.36059999465942383
"KIF5C","node_id_497",6.061500072479248,0.2971999943256378
"POLM","node_id_498",7.642199993133545,-0.44040000438690186
"MYH1","node_id_502",2.9644999504089355,0.41359999775886536
"RANBP3","node_id_506",9.615099906921387,-0.48080000281333923
"DST","node_id_507",11.921600341796875,-0.003599999938160181
"GUSB","node_id_510",10.53279972076416,0.4799000024795532
"STAT1","node_id_512",12.46720027923584,0.2678000032901764
"TBC1D1","node_id_524",11.005399703979492,0.22750000655651093
"APOA1","node_id_525",0.3601999878883362,-0.47110000252723694
"HDAC4","node_id_528",8.624199867248535,0.3061000108718872
"COL4A2","node_id_531",14.504199981689453,0.16009999811649323
"ITGB4","node_id_532",8.64780044555664,0.2214999943971634
"MYH11","node_id_535",11.347700119018555,0.2678999900817871
"HIVEP3","node_id_538",6.880499839782715,0.08110000193119049
"INPP5D","node_id_543",9.114299774169922,0.13369999825954437
"BCAR1","node_id_547",11.47439956665039,-0.02500000037252903
"INTS2","node_id_549",8.339699745178223,-0.48179998993873596
"JAK1","node_id_551",13.020700454711914,0.1679999977350235
"CDK13","node_id_554",9.870200157165527,-0.4893999993801117
"KDM4A","node_id_555",9.740900039672852,-0.4666000008583069
"MED13L","node_id_558",11.819899559020996,-0.22779999673366547
"HERC2","node_id_560",10.768199920654297,0.4641999900341034
"MYO3A","node_id_561",7.183199882507324,-0.07760000228881836
"BRD1","node_id_562",9.326700210571289,0.1648000031709671
"APLP2","node_id_563",14.175999641418457,-0.1581999957561493
"STK10","node_id_564",10.038000106811523,0.13379999995231628
"MOGAT3","node_id_568",6.43209981918335,-0.043699998408555984
"TCF7L2","node_id_570",8.684100151062012,-0.23430000245571136
"ESPL1","node_id_571",7.831900119781494,-0.4593999981880188
"PKN1","node_id_572",11.32759952545166,-0.24210000038146973
"COL16A1","node_id_575",4.982999801635742,0.1777999997138977
"DOCK7","node_id_577",9.405400276184082,0.15320000052452087
"MCCC1","node_id_578",9.870599746704102,0.17170000076293945
"DDX58","node_id_581",10.415200233459473,-0.45660001039505005
"ENAH","node_id_584",9.787400245666504,0.400299996137619
"ABL1","node_id_590",10.679699897766113,0.41620001196861267
"GNA11","node_id_591",9.428799629211426,0.210099995136261
"ETS2","node_id_592",13.214300155639648,-0.2280000001192093
"HACE1","node_id_595",7.5183000564575195,-0.47780001163482666
"NCOR2","node_id_596",12.225500106811523,0.2451000064611435
"NR2E1","node_id_597",8.368499755859375,-0.3716000020503998
"ATG7","node_id_598",9.012900352478027,0.3418000042438507
"SMAD2","node_id_601",9.933099746704102,-0.4805000126361847
"ARHGEF10L","node_id_603",9.883299827575684,-0.08500000089406967
"COL11A1","node_id_607",1.2736999988555908,-0.013500000350177288
"ITGA7","node_id_609",8.72719955444336,0.40389999747276306
"ASXL1","node_id_610",10.359000205993652,-0.48100000619888306
"RALGAPA2","node_id_612",9.15939998626709,0.47209998965263367
"ANK1","node_id_614",9.349499702453613,-0.29409998655319214
"ADORA1","node_id_615",3.065700054168701,-0.03909999877214432
"HLTF","node_id_616",9.706999778747559,-0.3783000111579895
"LHX4","node_id_621",3.706700086593628,-0.3977999985218048
"RIMS2","node_id_622",0.3601999878883362,-0.3693999946117401
"PLXNA4","node_id_624",4.321800231933594,0.15230000019073486
"HTR1B","node_id_627",0.0,-0.47749999165534973
"HKDC1","node_id_630",8.366000175476074,0.27250000834465027
"SFI1","node_id_633",7.778900146484375,-0.37400001287460327
"TAGAP","node_id_640",7.185999870300293,0.4318999946117401
"KIFC1","node_id_641",6.179100036621094,-0.47189998626708984
"HOXA2","node_id_642",2.0423998832702637,0.2842999994754791
"SLC9A3","node_id_647",10.841899871826172,0.13590000569820404
"GPC6","node_id_649",9.924300193786621,0.07010000199079514
"TRRAP","node_id_651",10.700400352478027,0.40939998626708984
"TAF3","node_id_654",7.025700092315674,-0.22660000622272491
"TBC1D4","node_id_658",10.730199813842773,-0.018200000748038292
"ITGA8","node_id_659",8.806099891662598,-0.0763000026345253
"MCM5","node_id_662",9.43589973449707,0.44440001249313354
"IL27","node_id_666",0.6481000185012817,0.19009999930858612
"UBE3C","node_id_670",10.798600196838379,-0.4740000069141388
"TJP1","node_id_673",11.368800163269043,-0.3695000112056732
"PLXNB1","node_id_678",9.711400032043457,-0.10509999841451645
"LAMC2","node_id_684",9.40060043334961,-0.009200000204145908
"LHCGR","node_id_686",0.0,0.20260000228881836
"SETD1A","node_id_689",9.217599868774414,0.2815999984741211
"HK1","node_id_690",10.665200233459473,0.41530001163482666
"EBF1","node_id_691",8.577799797058105,-0.028300000354647636
"P4HA3","node_id_692",5.535099983215332,-0.050999999046325684
"ARAP1","node_id_693",11.339500427246094,0.30469998717308044
"SPG7","node_id_697",10.194499969482422,0.4422000050544739
"ITGB1","node_id_700",13.86989974975586,-0.08290000259876251
"UVRAG","node_id_715",9.010299682617188,0.1826000064611435
"UBR4","node_id_716",12.492899894714355,-0.0729999989271164
"PCCA","node_id_720",10.364999771118164,-0.10440000146627426
"LAMC3","node_id_721",8.56820011138916,0.041999999433755875
"LRIG1","node_id_724",9.47700023651123,-0.058800000697374344
"FGD2","node_id_727",7.090199947357178,0.02370000071823597
"SEMA6D","node_id_728",6.537199974060059,0.3156000077724457
"LRP8","node_id_731",3.1602001190185547,0.23510000109672546
"MAP2K3","node_id_734",11.902099609375,0.2930000126361847
"EPHB3","node_id_735",5.800300121307373,0.2777999937534332
"RHOT1","node_id_739",9.32289981842041,-0.4814999997615814
"SPON1","node_id_741",13.04539966583252,-0.3846000134944916
"SLC6A3","node_id_742",12.143400192260742,-0.044199999421834946
"CHN1","node_id_746",6.838200092315674,-0.24250000715255737
"DEF6","node_id_748",6.934999942779541,0.04129999876022339
"EXOC6","node_id_749",8.40999984741211,-0.48100000619888306
"EEF1A1","node_id_752",15.64109992980957,-0.46720001101493835
"TACC2","node_id_758",9.535699844360352,0.011300000362098217
"ABLIM3","node_id_760",10.843600273132324,-0.17630000412464142
"TAF5","node_id_761",5.2957000732421875,0.40799999237060547
"LMO7","node_id_767",10.790300369262695,-0.15870000422000885
"COPB1","node_id_773",11.853400230407715,-0.45089998841285706
"FGFR2","node_id_778",8.701899528503418,-0.01759999990463257
"OBSCN","node_id_779",10.826499938964844,0.0010999999940395355
"SDCCAG8","node_id_781",9.019000053405762,0.38769999146461487
"CDC73","node_id_786",10.454500198364258,0.365200012922287
"CHD5","node_id_787",0.6481000185012817,-0.40860000252723694
"NCOR1","node_id_789",11.533300399780273,0.42590001225471497
"ESRRG","node_id_791",10.195599555969238,-0.21899999678134918
"WNT2B","node_id_793",6.036799907684326,-0.2667999863624573
"PREX1","node_id_795",10.81029987335205,-0.38830000162124634
"LAMB3","node_id_799",8.451499938964844,0.45989999175071716
"ARHGAP24","node_id_801",10.946700096130371,-0.0737999975681305
"CEP135","node_id_802",8.092399597167969,-0.131400004029274
"VAC14","node_id_803",9.851300239562988,-0.43639999628067017
"MED25","node_id_805",9.053999900817871,-0.4715000092983246
"TSC2","node_id_807",10.220100402832031,0.1826000064611435
"SEC16A","node_id_809",11.663000106811523,0.37299999594688416
"DAB2","node_id_810",13.878600120544434,0.013199999928474426
"CX3CR1","node_id_813",8.239100456237793,0.12880000472068787
"FDFT1","node_id_814",10.184000015258789,-0.4745999872684479
"PKD1","node_id_816",10.649200439453125,-0.05649999901652336
"ANLN","node_id_821",7.259900093078613,0.4323999881744385
"GNAS","node_id_823",13.609800338745117,-0.4616999924182892
"MYLK","node_id_826",12.37339973449707,0.32109999656677246
"FERMT1","node_id_827",7.7083001136779785,0.08749999850988388
"GRM3","node_id_828",4.321800231933594,-0.43709999322891235
"NUP93","node_id_829",8.770899772644043,0.38749998807907104
"PPP2R5D","node_id_832",9.592499732971191,-0.4754999876022339
"AP3B1","node_id_836",10.341099739074707,-0.18649999797344208
"SEMA6A","node_id_841",10.858699798583984,0.22139999270439148
"MYH9","node_id_846",14.886099815368652,0.3312999904155731
"BTAF1","node_id_850",9.860099792480469,-0.48510000109672546
"GLI3","node_id_851",6.271999835968018,-0.22849999368190765
"UTRN","node_id_852",11.868399620056152,0.09790000319480896
"BCR","node_id_856",10.206700325012207,-0.0949999988079071
"VAV2","node_id_857",10.05109977722168,-0.041200000792741776
"NFATC3","node_id_861",9.488699913024902,-0.45249998569488525
"PARD3","node_id_862",10.291099548339844,-0.08349999785423279
"HOXA1","node_id_865",5.63730001449585,0.06920000165700912
"COL14A1","node_id_867",8.528800010681152,-0.042399998754262924
"MAVS","node_id_868",11.242199897766113,-0.4878000020980835
"ABCC8","node_id_869",1.4336999654769897,-0.4611000120639801
"COL9A3","node_id_870",2.0423998832702637,0.32109999656677246
"HNRNPM","node_id_871",11.837200164794922,-0.29600000381469727
"ERC1","node_id_877",11.085100173950195,-0.3167000114917755
"PLXND1","node_id_878",12.391300201416016,0.2206999957561493
"PANK4","node_id_880",8.158300399780273,0.4368000030517578
"F11R","node_id_882",11.794699668884277,-0.4496999979019165
"AGRN","node_id_887",13.647199630737305,0.11209999769926071
"AHRR","node_id_891",6.049200057983398,-0.35440000891685486
"DNMT3B","node_id_892",5.106900215148926,0.4050999879837036
"HDLBP","node_id_894",13.659899711608887,0.387800008058548
"PPP3CA","node_id_897",9.821800231933594,0.29660001397132874
"GRM2","node_id_898",1.7086000442504883,-0.1160999983549118
"ARNT","node_id_899",10.293700218200684,-0.4860999882221222
"IRS1","node_id_901",10.77970027923584,-0.0812000036239624
"MTMR9","node_id_903",9.231900215148926,-0.4487000107765198
"TLR3","node_id_904",11.636899948120117,-0.4251999855041504
